,URN,Offerings,Happiness,Inspections,Success,Support,Development
46,100440.0,0.0,0.0,0.0,0.0,0.953877832753,0.0
47,100452.0,0.0,0.0,0.0,0.0,0.0,0.941624292986
48,100453.0,0.0104220901646,0.0104315786407,0.010428300875,0.0104304937866,0.0104330235929,0.926997814546
49,100469.0,0.0,0.0,0.170220982186,0.0,0.100711696357,0.0
50,100478.0,0.0,0.0,0.0,0.0,0.850654776154,0.0
51,100481.0,0.0,0.0,0.254255489068,0.42587051005,0.29483506233,0.0
52,100485.0,0.0,0.0,0.0462900331906,0.0,0.228765267471,0.71531385213
53,100490.0,0.670336457494,0.0,0.0,0.0999979444779,0.0,0.0
54,100496.0,0.0,0.0,0.0,0.180418340227,0.406215852638,0.317810941459
55,100498.0,0.0,0.0,0.0,0.0,0.530092385267,0.158592720417
56,100500.0,0.0903472592449,0.269374495595,0.0,0.0,0.393432164928,0.0
57,100556.0,0.256870384375,0.0,0.472665431186,0.0,0.0,0.265332914508
58,100564.0,0.0,0.0,0.0,0.0,0.27531212578,0.307484339797
59,100567.0,0.0,0.0,0.0,0.0,0.482194025063,0.0
60,100588.0,0.0,0.0,0.0,0.0,0.0,0.526638053703
61,100590.0,0.0,0.170574095751,0.0,0.0,0.0,0.812347973377
62,100591.0,0.289832792912,0.0,0.178720793123,0.0,0.286949604581,0.22884562232
63,100604.0,0.0,0.0,0.0,0.0,0.972609678845,0.0
64,100609.0,0.21369086721,0.302357500016,0.0,0.0,0.354515702578,0.0
65,100610.0,0.0,0.0,0.0,0.0,0.0,0.0
66,100619.0,0.0,0.0,0.0,0.0,0.0,0.0
67,100629.0,0.0,0.0,0.0,0.0,0.573955274038,0.0
68,100631.0,0.0,0.378378548224,0.0,0.0,0.0,0.46377025339
69,100633.0,0.345627206746,0.0,0.216746970122,0.0,0.194908299062,0.224829973902
70,100659.0,0.0,0.0,0.0,0.0,0.0,0.859377138026
71,100671.0,0.0,0.0,0.0,0.0,0.975665983948,0.0
72,100674.0,0.237103934455,0.0,0.0,0.0,0.712868435578,0.0
73,100676.0,0.432600901833,0.0,0.0,0.540562014746,0.0,0.0
74,100677.0,0.0,0.0,0.0,0.0,0.0,0.963481119937
75,100686.0,0.0113707538477,0.920393888913,0.0113711253877,0.01137826537,0.0113693428565,0.0113737860556
76,100687.0,0.0,0.0,0.0,0.0,0.0,0.871132670322
77,100689.0,0.0,0.0677495742976,0.195426515727,0.0,0.277637078764,0.0
78,100690.0,0.0498997287333,0.0,0.0,0.0,0.182582250918,0.680812705917
79,100703.0,0.0,0.344810036824,0.0,0.0,0.348007694008,0.0
80,100704.0,0.0,0.0,0.0,0.0,0.641079993261,0.0
81,100705.0,0.0,0.516393997337,0.0,0.0,0.45094800734,0.0
82,100707.0,0.0,0.0,0.0,0.203676911702,0.0,0.779624282129
83,100708.0,0.0,0.0,0.335876506902,0.0,0.6026198687,0.0
84,100709.0,0.0,0.0,0.0,0.848065917451,0.0,0.0
85,100710.0,0.0,0.0,0.333879190785,0.0,0.639292903101,0.0
86,100712.0,0.0931084181365,0.0,0.0,0.0,0.736639092418,0.0
87,100713.0,0.0,0.0,0.0,0.0,0.0,0.958277303234
88,100714.0,0.0,0.0,0.0,0.0,0.528460149577,0.433973603296
89,100715.0,0.0,0.247470892076,0.0,0.0,0.741640726711,0.0
90,100717.0,0.0,0.0,0.0,0.0,0.0,0.871143961053
91,100718.0,0.0,0.0,0.0,0.0,0.97175017467,0.0
92,100719.0,0.0,0.0,0.0,0.0,0.556389875419,0.0
93,100722.0,0.0,0.146826096389,0.0,0.0,0.512290261034,0.133355716619
94,100725.0,0.0,0.0,0.0,0.0,0.815566665567,0.0
95,100726.0,0.0,0.0,0.0,0.0,0.0,0.767878913589
96,100727.0,0.0,0.0,0.242322701297,0.0214001760381,0.731221319156,0.0
97,100733.0,0.0,0.0,0.0,0.0,0.639461511916,0.0
98,100739.0,0.0,0.0490047329922,0.21392111527,0.0,0.0,0.0
99,100742.0,0.0,0.0,0.29604447503,0.0,0.339044594262,0.259403327436
100,100745.0,0.0525304905169,0.0,0.0,0.0,0.0,0.653461105595
101,100747.0,0.0,0.0,0.0,0.0,0.945266887208,0.0
102,100748.0,0.0,0.0,0.0,0.0,0.850651647677,0.128486565842
103,100750.0,0.0,0.0,0.438537271255,0.137471868456,0.116887307297,0.300147882237
104,100752.0,0.0104309006751,0.478480973958,0.0104303895685,0.010435687082,0.0104370691186,0.0104387820408
105,100765.0,0.0,0.0,0.945267589406,0.0,0.0,0.0
106,100774.0,0.0,0.0,0.0,0.0,0.958297806644,0.0
107,100775.0,0.010432657944,0.0104362931184,0.010431811607,0.010427981682,0.0104355643455,0.926959789849
108,100782.0,0.21550320394,0.0,0.0,0.0,0.0,0.0
109,100783.0,0.0,0.0,0.0,0.0,0.847503098022,0.108343115895
110,100798.0,0.397706433033,0.0,0.433412995973,0.0,0.0,0.0
111,100800.0,0.0,0.0,0.0,0.0,0.985156348733,0.0
112,100801.0,0.282932646272,0.0,0.412975478852,0.0,0.0,0.286208266335
113,100809.0,0.0,0.658892368601,0.0,0.0,0.0,0.287466063577
114,100810.0,0.0,0.0,0.0,0.0,0.937418943132,0.0
115,100815.0,0.0125169161381,0.0125187412258,0.0125065145938,0.0125250862215,0.0125097408637,0.0125171168006
116,100821.0,0.0,0.0,0.0,0.0,0.970795591638,0.0
117,100823.0,0.0,0.390822930126,0.317079810094,0.0,0.0,0.0
118,100828.0,0.12472662183,0.617821053263,0.0,0.0,0.0,0.0
119,100830.0,0.010421227243,0.652271728453,0.0104201702365,0.0104230783416,0.0104237373851,0.0104204503692
120,100833.0,0.0,0.0,0.0,0.0,0.960193518901,0.0
121,100834.0,0.0125186816272,0.589994486856,0.0125051845222,0.0125060023957,0.0125070414992,0.0125052727906
122,100835.0,0.0,0.0,0.0,0.0,0.979617231442,0.0
123,100836.0,0.0,0.358604010642,0.0,0.0,0.0,0.133041412554
124,100841.0,0.790098866942,0.0,0.0,0.0,0.0,0.0
125,100853.0,0.0,0.991410740661,0.0,0.0,0.0,0.0
126,100854.0,0.0,0.991410347232,0.0,0.0,0.0,0.0
127,100857.0,0.0,0.0,0.0,0.331152226625,0.0,0.0
128,100875.0,0.111875962843,0.729281156309,0.0,0.0937160050834,0.0,0.0585380887242
129,100890.0,0.0,0.0,0.0,0.0,0.0,0.689806646928
130,100894.0,0.0,0.0,0.0,0.127381210677,0.597313590628,0.0
131,100900.0,0.0,0.251309515005,0.0,0.187418456888,0.391407952665,0.153718612033
132,100902.0,0.0,0.374917694319,0.0,0.0,0.603626591292,0.0
133,100914.0,0.0,0.0,0.0,0.0,0.927209625225,0.0
134,100922.0,0.0975132060878,0.340491421282,0.552651318228,0.0,0.0,0.0
135,100930.0,0.013893026534,0.0138932920874,0.0139105499318,0.0138943792674,0.0138994112101,0.0139145864813
136,100931.0,0.0125122571241,0.603468802504,0.321458082175,0.0125109915266,0.0125131732362,0.0125052887213
137,100934.0,0.0,0.0,0.0,0.0,0.849888205339,0.139063048165
138,100939.0,0.209882875578,0.758806603752,0.0,0.0,0.0,0.0
139,100942.0,0.0,0.344162004894,0.643725092018,0.0,0.0,0.0
140,100944.0,0.252885830234,0.0,0.0,0.0,0.501928381904,0.0
141,100945.0,0.0,0.443916330617,0.0,0.0,0.0,0.0
142,100951.0,0.52758927888,0.0156529795386,0.0156645266909,0.0156445760368,0.0156387468545,0.0156412939342
143,100954.0,0.0,0.0,0.0,0.0,0.973448986755,0.0
144,100973.0,0.0,0.0,0.980525824129,0.0,0.0,0.0
145,100989.0,0.0,0.0,0.437273746776,0.372230516231,0.0,0.175595064036
146,100995.0,0.0,0.153809674528,0.0,0.0,0.520208677277,0.187353655124
147,101002.0,0.35347927594,0.0,0.0,0.0,0.0,0.0
148,101003.0,0.0,0.0,0.687671811763,0.278191463996,0.0,0.0
149,101013.0,0.0104284002196,0.587867797303,0.349535849934,0.0104289870251,0.010437701039,0.0104350893679
150,101014.0,0.0,0.0,0.152980319837,0.0,0.805301567183,0.0
151,101016.0,0.0,0.0,0.0,0.0,0.416725264123,0.377420689373
152,101021.0,0.0,0.556282164347,0.0,0.0,0.0,0.0
153,101024.0,0.0,0.0,0.31529907407,0.0,0.66260483384,0.0
154,101028.0,0.0,0.0,0.0,0.0,0.953899085029,0.0
155,101031.0,0.0,0.0,0.0,0.0,0.951338089434,0.0
156,101036.0,0.0,0.0,0.0,0.0,0.0,0.0
157,101037.0,0.0,0.0,0.0,0.0,0.0,0.0
158,101046.0,0.0,0.0212996269406,0.0771701749084,0.0,0.48514116654,0.0
159,101052.0,0.0,0.0,0.0,0.0,0.202767716763,0.281670109885
160,101057.0,0.0,0.0,0.0,0.0,0.963498552691,0.0
161,101095.0,0.396305150188,0.0,0.590968904932,0.0,0.0,0.0
162,101107.0,0.0,0.0,0.0806919574182,0.234818414106,0.664296705626,0.0
163,101115.0,0.729725946925,0.226108284769,0.0,0.0,0.0,0.0
164,101117.0,0.0,0.0,0.319644512858,0.191201853092,0.0,0.0
165,101127.0,0.077139928992,0.0,0.0,0.0,0.335666063295,0.0
166,101134.0,0.0,0.0,0.0,0.0,0.160988939491,0.0
167,101196.0,0.0,0.0,0.0,0.0,0.937417325288,0.0
168,101226.0,0.645996028839,0.300352785251,0.0,0.0,0.0,0.0
169,101228.0,0.835888872153,0.134064645288,0.0,0.0,0.0,0.0
170,101233.0,0.603199597157,0.0537731482799,0.0,0.0,0.187310232524,0.144588373571
171,101239.0,0.0,0.0,0.0646055312623,0.0,0.388990216368,0.0
172,101245.0,0.0,0.485986344597,0.0,0.0,0.494741238424,0.0
173,101277.0,0.0113735979177,0.920374464604,0.0113693522656,0.0113682328614,0.0113791754739,0.0113720470791
174,101281.0,0.0,0.0,0.0,0.400151994553,0.0,0.0
175,101282.0,0.0,0.0,0.0,0.400212918916,0.0,0.0
176,101293.0,0.0113720457319,0.920390269181,0.0113702587976,0.0113689460983,0.0113824179768,0.0113705068635
177,101295.0,0.302801555493,0.0,0.208403481698,0.0,0.455857080136,0.0
178,101296.0,0.0,0.0995403479158,0.0,0.0,0.890951995828,0.0
179,101313.0,0.0,0.277417619117,0.0,0.0,0.0,0.0
180,101315.0,0.0,0.0,0.0,0.0,0.543834463762,0.0863091319412
181,101321.0,0.0,0.0,0.0,0.0,0.592608146131,0.0
182,101325.0,0.0,0.364155889664,0.0,0.0,0.622437977101,0.0
183,101328.0,0.0,0.553903503817,0.0,0.0,0.0,0.39602315594
184,101335.0,0.0,0.0,0.0,0.0,0.614277759636,0.0119967522377
185,101337.0,0.0,0.0,0.0,0.0,0.0,0.0
186,101338.0,0.0,0.421167051568,0.0,0.0,0.26478600634,0.0
187,101341.0,0.0,0.0,0.788626513116,0.0,0.0,0.157734676398
188,101376.0,0.0,0.0,0.143671573042,0.0,0.527371925168,0.178171574695
189,101409.0,0.0,0.0,0.0,0.0,0.983474844353,0.0
190,101441.0,0.0,0.134287407948,0.0,0.0,0.833044148924,0.0
191,101457.0,0.0,0.0,0.0,0.0,0.303911810028,0.0
192,101461.0,0.0,0.0,0.0,0.0,0.168136723655,0.0
193,101496.0,0.0104250973189,0.432379170294,0.505077774789,0.0104348787207,0.0104194518773,0.0104192573198
194,101498.0,0.0,0.0,0.0,0.0,0.591699214955,0.0
195,101507.0,0.0,0.0,0.0,0.0,0.725834746329,0.0
196,101512.0,0.257098599837,0.116220517811,0.245146620836,0.0,0.371716507733,0.0
197,101518.0,0.0,0.0,0.0,0.0,0.788673172816,0.197418735407
198,101519.0,0.361608959672,0.0,0.0,0.0,0.0,0.0
199,101526.0,0.0,0.0,0.188098603106,0.0,0.784080839548,0.0
200,101533.0,0.0113729100752,0.92038024683,0.0113677336868,0.0113691403848,0.0113687261856,0.011367951945
201,101534.0,0.0,0.0,0.0,0.0,0.771131547102,0.0
202,101542.0,0.0,0.0,0.0,0.0,0.367977102051,0.0
203,101574.0,0.0,0.0,0.0,0.0,0.0,0.0
204,101582.0,0.0,0.429143106289,0.0,0.0,0.0,0.520802400255
205,101601.0,0.0,0.0,0.0,0.937450717294,0.0,0.0
206,101647.0,0.238752218476,0.153703038405,0.0,0.0,0.0,0.0
207,101715.0,0.282427894488,0.0,0.0,0.667475710344,0.0,0.0
208,101774.0,0.220925708716,0.0,0.23441407631,0.0,0.206903108403,0.194811855971
209,101791.0,0.0104195224895,0.0104204395564,0.0104315840195,0.0104261513246,0.0104322823373,0.120312296237
210,101792.0,0.0,0.0,0.0,0.0,0.912004421577,0.0
211,101868.0,0.0312603386881,0.507961105447,0.304330928858,0.0313153381784,0.0312540863529,0.0312858844338
212,101873.0,0.0208549606481,0.0209051006175,0.0208407803182,0.0208403989723,0.0208560416884,0.0208452896602
213,101878.0,0.0,0.0,0.0,0.0,0.664292337784,0.316926414185
214,101881.0,0.0,0.0,0.0,0.0,0.362571827195,0.0
215,101890.0,0.0,0.384959714676,0.0,0.0,0.0,0.341175353891
216,101920.0,0.0,0.0,0.0,0.0,0.0,0.0
217,101921.0,0.0,0.0,0.0,0.0,0.0,0.0
218,101923.0,0.0,0.233504346146,0.0,0.0,0.732324919893,0.0
219,101924.0,0.13276879224,0.817182190791,0.0,0.0,0.0,0.0
220,101926.0,0.0,0.67791813935,0.0,0.0,0.0,0.0
221,101930.0,0.0104225570627,0.222047817991,0.0104278296333,0.0104326565551,0.715375011165,0.0104329604847
222,101938.0,0.427997123964,0.0,0.0,0.0,0.0,0.0
223,101943.0,0.0,0.0,0.0,0.0,0.978092720271,0.0
224,101998.0,0.545749253574,0.0,0.0,0.259691566331,0.0,0.0
225,101999.0,0.0,0.122016390431,0.0,0.0,0.8545202562,0.0
226,102015.0,0.55902163974,0.0,0.0,0.426534461923,0.0,0.0
227,102020.0,0.0104238264038,0.0104226907637,0.0104253625642,0.0104335965439,0.926999181851,0.0104434096994
228,102032.0,0.0,0.0,0.185231225403,0.294170505001,0.0,0.163835478901
229,102034.0,0.0,0.0,0.0,0.0,0.0,0.0
230,102039.0,0.26167426869,0.406588316349,0.0362995864745,0.0,0.287849755535,0.0
231,102067.0,0.0,0.0,0.0,0.0,0.66439423965,0.310560808974
232,102068.0,0.0,0.0,0.153255444048,0.084044105879,0.616469686967,0.135573182843
233,102087.0,0.463948184857,0.0,0.206432019379,0.0,0.0,0.0
234,102094.0,0.108093157577,0.0819391314764,0.143214532094,0.262305258601,0.0,0.402171452098
235,102098.0,0.0,0.0,0.0,0.0,0.932626422774,0.0
236,102110.0,0.0,0.0,0.0,0.0,0.948458597349,0.0
237,102111.0,0.0,0.0,0.0,0.0,0.948458661463,0.0
238,102128.0,0.0,0.0,0.0,0.0,0.277072515666,0.616218262198
239,102129.0,0.0,0.0,0.0,0.0,0.964964302004,0.0
240,102136.0,0.549682794378,0.18605836674,0.0,0.0,0.0,0.0
241,102146.0,0.0,0.540228504192,0.0,0.0,0.107443519149,0.0
242,102154.0,0.0,0.0,0.0,0.0,0.958283805151,0.0
243,102175.0,0.0,0.0,0.261782758992,0.0,0.330473243461,0.338269281645
244,102181.0,0.44823497195,0.0,0.0,0.181475628352,0.3546336369,0.0
245,102193.0,0.0,0.195943523091,0.166789156919,0.0,0.278428040521,0.185382039438
246,102212.0,0.0,0.0,0.128995109021,0.0,0.0,0.0538019382747
247,102219.0,0.0,0.182206455189,0.0,0.0,0.805069228568,0.0
248,102222.0,0.0876205413576,0.0,0.0,0.0649282579617,0.0,0.837016627125
249,102230.0,0.0125179689328,0.0125263028478,0.0125215073475,0.0125180251264,0.91235230048,0.0125167298331
250,102243.0,0.0,0.413515746663,0.0,0.0,0.0,0.0
251,102260.0,0.0,0.132093271966,0.600099246228,0.0,0.0,0.234878979103
252,102278.0,0.0,0.342491316699,0.0,0.0,0.0926945398832,0.468550705598
253,102281.0,0.0178621675169,0.874957231129,0.0178644653564,0.0178590145749,0.017868380973,0.017863608129
254,102283.0,0.0,0.208745051774,0.0,0.0,0.780045862315,0.0
255,102285.0,0.0104251940925,0.0104258606691,0.348346549997,0.0104352284904,0.589071606982,0.0104333504815
256,102303.0,0.0,0.0,0.0,0.0,0.495328276131,0.0
257,102328.0,0.16051606729,0.0,0.0,0.0,0.347725644324,0.219992163605
258,102334.0,0.0,0.319781056561,0.0,0.0,0.28279724795,0.0998733552551
259,102368.0,0.129524048753,0.258333596456,0.0597057121001,0.0,0.546254120968,0.0
260,102403.0,0.0,0.0,0.0,0.0,0.941563633246,0.0
261,102411.0,0.0,0.0,0.0,0.0,0.964972970857,0.0
262,102422.0,0.752487010522,0.0,0.0,0.218640300828,0.0,0.0
263,102423.0,0.0,0.0,0.0,0.0,0.0,0.716055796908
264,102439.0,0.0,0.655047558801,0.0,0.309187375031,0.0,0.0
265,102451.0,0.0,0.941579742529,0.0,0.0,0.0,0.0
266,102470.0,0.0,0.128035697137,0.165285340951,0.0,0.69994713453,0.0
267,102472.0,0.0,0.0,0.0,0.0986768573178,0.0,0.0
268,102504.0,0.208983227117,0.0,0.0,0.0,0.741231301268,0.0
269,102514.0,0.0,0.718294828944,0.0,0.0,0.0,0.0
270,102564.0,0.0,0.0,0.0,0.0,0.0548406208327,0.531815344992
271,102581.0,0.0,0.0,0.0,0.0,0.496910970471,0.45893815842
272,102583.0,0.316002398252,0.0320987257338,0.0335792396388,0.0,0.349438162597,0.0
273,102590.0,0.252264111212,0.0,0.0209777586686,0.0,0.0,0.279125962104
274,102593.0,0.395236815094,0.0,0.0,0.0,0.232241313232,0.0
275,102594.0,0.0,0.932578669349,0.0,0.0,0.0,0.0
276,102604.0,0.0,0.0,0.0,0.0,0.549333631999,0.0
277,102628.0,0.0104216327717,0.927032858935,0.0104220925975,0.0104237919422,0.0104258637041,0.0104225429015
278,102632.0,0.0,0.167169093033,0.0,0.0,0.800180055781,0.0
279,102634.0,0.0,0.0,0.0,0.0,0.969785970777,0.0
280,102635.0,0.0,0.0,0.0,0.0,0.769491568245,0.148443758984
281,102644.0,0.0,0.437964026324,0.0,0.0,0.307229222734,0.0
282,102647.0,0.0,0.0,0.0,0.0,0.151854045136,0.834738231182
283,102654.0,0.0,0.0,0.0,0.0,0.0,0.941586451541
284,102660.0,0.0,0.0,0.162082292518,0.0,0.796211006399,0.0
285,102661.0,0.0,0.0,0.0,0.0,0.151826669249,0.834765607018
286,102662.0,0.192053637256,0.0,0.0,0.0,0.0,0.0
287,102666.0,0.0,0.0,0.0,0.0,0.0,0.515407796826
288,102668.0,0.0,0.0,0.0,0.0,0.0,0.0
289,102669.0,0.0,0.0,0.113777322408,0.0,0.0,0.232634335828
290,102710.0,0.0,0.290087182798,0.0,0.0,0.0,0.314267406011
291,102722.0,0.192048697666,0.0,0.0,0.0,0.0,0.275461033573
292,102723.0,0.0,0.0,0.0,0.0,0.979613893222,0.0
293,102724.0,0.0,0.0,0.319897781471,0.0,0.656626110118,0.0
294,102733.0,0.0,0.19211490767,0.0,0.0,0.624043403567,0.0
295,102734.0,0.265273848183,0.0,0.0289246333681,0.0,0.169939168298,0.287192423795
296,102735.0,0.0,0.0,0.0,0.0,0.961918701547,0.0
297,102741.0,0.0,0.0986519155564,0.0,0.0,0.0,0.0
298,102745.0,0.121135552789,0.0,0.0,0.0,0.62042192139,0.0
299,102755.0,0.0,0.17466106995,0.0,0.491628186034,0.306486300664,0.0
300,102758.0,0.0,0.0,0.0,0.0,0.98435663165,0.0
301,102761.0,0.0,0.204618855383,0.0,0.0,0.257066566093,0.0
302,102763.0,0.0,0.0,0.0,0.0,0.506231340001,0.472892731504
303,102774.0,0.0,0.0,0.0,0.0,0.784897700771,0.0
304,102782.0,0.0,0.0,0.0,0.0,0.140939317314,0.826416188841
305,102795.0,0.0,0.0,0.0,0.0,0.963486618528,0.0
306,102837.0,0.102419268987,0.0,0.0,0.0,0.616267311745,0.27436048827
307,102839.0,0.0,0.0,0.0,0.0,0.984345857501,0.0
308,102844.0,0.688575361705,0.0113925516648,0.0113796429309,0.0113733331914,0.0113970373768,0.0113893389058
309,102848.0,0.0,0.0,0.0,0.0,0.65648805796,0.0
310,102849.0,0.0,0.36178895097,0.0,0.0,0.591271336817,0.0
311,102850.0,0.117946496295,0.0,0.0,0.0,0.866067184223,0.0
312,102851.0,0.157882405353,0.0,0.0,0.392508434154,0.0,0.442947830111
313,102852.0,0.0,0.42694565662,0.0,0.0,0.346867442203,0.0
314,102857.0,0.0,0.0,0.0,0.433450013059,0.0,0.541508992291
315,102860.0,0.482101237968,0.110169233791,0.0,0.257947890287,0.0,0.132515955156
316,102861.0,0.0,0.130536272744,0.0,0.0,0.0,0.281386798292
317,102878.0,0.0,0.0,0.560223622481,0.0,0.351887480733,0.0
318,102887.0,0.0,0.0,0.0,0.0,0.0,0.0
319,102900.0,0.0,0.445305745653,0.0,0.0,0.419461741512,0.0
320,102908.0,0.0711873666381,0.242471928529,0.371059368386,0.0,0.0,0.0
321,102909.0,0.0,0.0,0.0,0.0,0.585048029134,0.0
322,102910.0,0.0,0.0,0.0,0.0,0.964959693134,0.0
323,102913.0,0.0,0.0,0.0,0.0,0.0,0.686474727464
324,102914.0,0.992173461744,0.0,0.0,0.0,0.0,0.0
325,102920.0,0.0,0.445851130036,0.0,0.0,0.109468035132,0.0
326,102989.0,0.0,0.0,0.0586707846028,0.0,0.677053631872,0.215585457599
327,102990.0,0.0,0.0,0.0,0.0,0.344904185643,0.0
328,103004.0,0.0,0.288439571395,0.0,0.0,0.0,0.0
329,103009.0,0.0,0.0,0.0,0.0795755143742,0.0406902828294,0.249077807874
330,103013.0,0.0,0.0,0.0,0.0,0.270773513181,0.275206241578
331,103025.0,0.0,0.610091292011,0.365677962156,0.0,0.0,0.0
332,103080.0,0.0,0.0,0.0,0.488339125356,0.0,0.490200092109
333,103082.0,0.063681088817,0.0,0.177994578867,0.133522846834,0.370507785572,0.251738655736
334,103089.0,0.0,0.0,0.0,0.0,0.353293064223,0.374462741572
335,103100.0,0.0,0.0,0.763453506079,0.203887971625,0.0,0.0
336,103101.0,0.412677843585,0.0,0.0,0.0,0.537966845299,0.0
337,103119.0,0.146761386197,0.0,0.0,0.0,0.276694568301,0.568306790252
338,103157.0,0.0,0.0,0.0,0.0,0.980954019243,0.0
339,103159.0,0.0,0.302108833137,0.0325915322398,0.0,0.0,0.297205112899
340,103164.0,0.0,0.245905026887,0.370561040108,0.0,0.370758548796,0.0
341,103178.0,0.0,0.985634229508,0.0,0.0,0.0,0.0
342,103187.0,0.948508299156,0.0,0.0,0.0,0.0,0.0
343,103192.0,0.0227361291459,0.0,0.0792271375563,0.0,0.293312576182,0.600842114315
344,103217.0,0.0,0.0686218802278,0.0,0.0,0.565021525512,0.354976803189
345,103240.0,0.971752761842,0.0,0.0,0.0,0.0,0.0
346,103244.0,0.0,0.0,0.0798761538028,0.0,0.905679444151,0.0
347,103249.0,0.697708185417,0.255355120799,0.0,0.0,0.0,0.0
348,103258.0,0.0,0.0,0.0,0.0,0.0,0.963461342436
349,103263.0,0.0,0.0,0.0,0.0,0.932577635203,0.0
350,103265.0,0.196718667769,0.0,0.0,0.0,0.440540065473,0.345828825318
351,103267.0,0.0,0.0,0.0,0.0,0.576248825544,0.314341456432
352,103268.0,0.011377290305,0.0113739849032,0.920361461243,0.0113737411566,0.0113701732201,0.0113741089734
353,103291.0,0.0,0.271745397559,0.0,0.0,0.713236278349,0.0
354,103298.0,0.0,0.0607819994758,0.0,0.0,0.927834502061,0.0
355,103300.0,0.0,0.970817436474,0.0,0.0,0.0,0.0
356,103308.0,0.0,0.17663329062,0.0,0.0,0.754321891607,0.0592688582669
357,103315.0,0.343104678538,0.101081166507,0.253816779864,0.0,0.232837502978,0.0
358,103333.0,0.0,0.0,0.0,0.0,0.550357009438,0.0
359,103345.0,0.0125031778906,0.0125267607144,0.493930202522,0.0125118002352,0.012518814091,0.0125131199544
360,103349.0,0.987489239955,0.0,0.0,0.0,0.0,0.0
361,103388.0,0.0,0.0,0.0,0.0,0.956167457266,0.0
362,103390.0,0.229364821926,0.242024682233,0.0,0.0,0.513701677958,0.0
363,103391.0,0.0,0.0,0.575157923053,0.0,0.0,0.0
364,103392.0,0.0,0.0,0.0,0.0,0.401899666753,0.573051051427
365,103395.0,0.0,0.961920128294,0.0,0.0,0.0,0.0
